"77","タカオ","","とはいえ、なんで今日に限って、部長があんなにカヅキくんにこだわってたのかは、よく分からないけど……","","",""
"78","タカオ","","カヅキくん、なにか身に覚えはある？","","",""
"79","カヅキ","","………………ねえよ","","",""
"80","コンスタンス","","これは、身に覚えがある顔ですね","","",""
"81","アイラ","","私も、そう思う","","",""
"82","カヅキ","","ちょっ、お前ら……！","","",""
"83","カヅキ","","…………はあ","","",""
"84","","","現パートナーと元パートナーにあっさりと内心を見抜かれて、カヅキさんは観念したようにため息をつくと。","","",""
"85","カヅキ","","昨日、たまたま行ったバーで、部長とばったり会っちまった","","",""
"86","","","バツが悪そうに白状した。","","",""
"87","レン","","うわ、やっぱり……！","","",""
"88","コンスタンス","","以前の悪夢の再現ですね……","","",""
"89","タカオ","","それでか～","","",""
"90","アイラ","","カヅキ、謝ってきて","","",""
"91","カヅキ","","待て待て！　勘違いするな！","","",""
"92","カヅキ","","昨日の私は、酔ってない。酒は飲まなかった。以前の反省を踏まえてな","","",""
"93","","","反省してるんだ……。\n覚えてないんじゃなかったっけ。","","",""
"94","コンスタンス","","であれば、酔わずに因縁を付けたのですか？","","",""
"95","タカオ","","やりそうだなあ。カヅキくん、部長の顔をみるとすぐケンカ腰になるから……","","",""
"96","カヅキ","","あのな……。お前ら、私をなんだと思ってるんだ","","",""
"97","ツカサ","","それで、実際のところはどうだったんです？","","",""
"98","カヅキ","","あん？　そりゃ、あれだよ……","","",""
"99","カヅキ","","例によって経費削減がどうとか、やり方がどうとか言ってくるから、こっちも全力で言い返してやったよ","","",""
"100","カヅキ","","金しか頭にねえやつが、ギフティア管理部の部長をやる資格はねえってな","","",""
"101","","","あちゃ～……。","","",""
"102","カヅキ","","だいたいな、あいつの考え方は、感情を排除してるとしか思えねえんだよ。それこそ、ロボットかよって話だ","","",""
"103","カヅキ","","ギフティアのウリは、人間により近い人工の心だろ","","",""
"104","カヅキ","","むしろ、ギフティア管理部の部長こそ、情緒ってもんを語るべきじゃねえのかよ？　なあ、課長？","","",""
"105","タカオ","","……まずいよ～、カヅキくん","","",""
"106","レン","","ですね……","","",""
"107","コンスタンス","","それは、挑発以外の何者でもありませんね……","","",""
"108","ツカサ","","偉い人にそんなこと言ったら、クビにされちゃうんじゃ……","","",""
"109","アイラ","","カヅキ、謝ってきて","","",""
"110","カヅキ","","謝らねえよ！　私は本当のこと言っただけだからな","","",""
"111","カヅキ","","上司に媚び売るくらいなら、自分からやめてやる","","",""
"112","","","ダメだ、完全に意固地になっている。","","",""
"113","レン","","こうなったら、やはり課長から頭を下げるべきでは？","","",""
"114","タカオ","","僕はだいたいいつも頭下げてるから、あんまり効果ないよ……","","",""
"115","ツカサ","","カヅキさん本人が謝りに行かないと、意味がないんじゃ……","","",""
"116","カヅキ","","って、おい！　なんで謝ること前提で話を進めてんだ","","",""
"117","カヅキ","","そりゃ、お前らに迷惑かけるのは悪いとは思うけど……","","",""
"118","カヅキ","","謝ったら、なし崩し的にうちのやり方まで否定されかねないだろ","","",""
"119","カヅキ","","“アイラのやり方”を、否定されてたまるかよ……","","",""
"120","ツカサ","","……？","","",""
"121","","","カヅキさんが、今、独り言みたいにつぶやいた言葉。\n“アイラのやり方”って聞こえたけど……どういうことだろう？","","",""
"122","","","今のうちのやり方は“アイラのやり方”っていうこと？","","",""
"123","カヅキ","","どれだけ平行線が続こうが、どれだけ経費がかかろうが、このやり方を捨てちまったら……ターミナルサービスは、それこそただの回収屋になっちまう","","",""
"124","カヅキ","","部長様お気に入りの、アール・セキュリティ社と、なにが違うんだってことになる","","",""
"125","カヅキ","","だから、私は謝らねえ","","",""
"126","ツカサ","","カヅキさん……","","",""
"127","","","俺は、今のカヅキさんの決意を聞いて、正直、身震いしていた。","","",""
"128","","","確かに今のやり方は、大変なときもある。","","",""
"129","","","でも、第３ターミナルサービスのアンディと一緒に仕事をして感じたのは、回収対象とその所有者の、最後のお別れのときの表情が、全然違うっていうこと。","","",""
"130","","","別れは、悲しいけど、ただ悲しいだけであっちゃダメなんだ。\nそこに、救いがないと。","","",""
"131","ツカサ","","俺、カヅキさんの意見に賛成します","","",""
"132","カヅキ","","お、そうか？　その顔見る限り、上司に媚び売ってる、ってわけじゃなさそうだな","","",""
"133","カヅキ","","よく言った、ツカサ","","",""
"134","","","カヅキさんは、嬉しそうに笑って俺の肩をパンと力強くたたいた。","","",""
"135","レン","","それはそれとしても、部長との余計なトラブルは早めに解決しておいた方がいいですよ","","",""
"136","タカオ","","そうだよ、直接部長から小言言われるのは僕なんだよ～","","",""
"137","カヅキ","","つってもなあ。私はさっき言った通り、謝るつもりはねえぞ","","",""
"138","レン","","頑固ですねえ……","","",""
"139","コンスタンス","","ふう。仕方ありません。私が、なんとかしましょう","","",""
"140","レン","","え？　コンスタンスくんが？","","",""
"141","タカオ","","なんとか、できるの？","","",""
"142","カヅキ","","っていうかお前、伍堂部長と繋がりあるのかよ？","","",""
"143","コンスタンス","","それは、秘密、ということで","","",""
"144","","","コンスタンスの、意味ありげな笑みを見て、みんなポカーンとしていた。","","",""
"145","","","それから数日後――。","","",""
"146","カヅキ","","不問になった？","","",""
"147","タカオ","","うん、そうみたい……","","",""
"148","タカオ","","さっき、部長に呼び出されて。でも話の内容は全然別件でね","","",""
"149","タカオ","","しょうがないから、僕の方からカヅキくんのことをどうするのか改めて聞いてみたんだ。そしたら――","","",""
"150","シンヤ","","それについてはもういい。終わったことだ","","",""
"151","カヅキ","","…………","","",""
"152","カヅキ","","マジかよ……","","",""
"153","","","みんなが、一斉にコンスタンスに注目した。","","",""
"154","コンスタンス","","ん？　なんでしょう？","","",""
"155","ツカサ","","コンスタンス、部長の件、本当になんとかしちゃったの？","","",""
"156","カヅキ","","いったいどんな魔法使ったんだ、お前","","",""
"157","コンスタンス","","ああ、その件ですか。それでしたら、あまり大した話ではありませんよ","","",""
"158","コンスタンス","","実は私と部長は、夜釣り仲間でして","","",""
"159","カヅキ","","は？","","",""
"160","レン","","夜釣り……？","","",""
"161","タカオ","","仲間、なの……？","","",""
"162","コンスタンス","","ええ。私は最近、課長に誘われてはじめたのですが。とある釣り場にて、偶然、部長とお会いしましてね","","",""
"163","コンスタンス","","それ以来、仲良くさせてもらっています","","",""
"164","タカオ","","ええ～。僕なんて、会ったこともないのに！","","",""
"165","コンスタンス","","先日も夜釣りに行ってみたら、運良くお会いできましてね","","",""
"166","コンスタンス","","そこで、釣りをしながら夜明けまで深い話をさせてもらいました","","",""
"167","カヅキ","","それで、説得したのか？","","",""
"168","レン","","さすが、コミュニケーション能力が強化されてるだけあるね","","",""
"169","コンスタンス","","説得と言うほどのものではありません。お互いのすれ違いを、訂正しただけですよ","","",""
"170","","","いったい、どんな話をしたんだろう……。\nすごく気になるけど、コンスタンスは詳しく語ろうとしない。\nあるいはそれが、部長との紳士協定みたいなものなのかも。","","",""
"171","コンスタンス","","これでしばらくは、部長からなにか言われることもなくなるでしょう","","",""
"172","コンスタンス","","カヅキが、お酒の席でまた粗相をしなければ、ですが","","",""
"173","タカオ","","はあ～、ありがとう、コンスタンスくん。助かったよ……","","",""
"174","レン","","コンタンスさまさまですね","","",""
"175","ツカサ","","尊敬するよ、コンスタンス","","",""
"176","コンスタンス","","ありがとうございます","","",""
"177","カヅキ","","お前、もしかしてすべて計算した上で動いてるのか？","","",""
"178","コンスタンス","","なんのことでしょう？　すべては、偶然ですよ","","",""
"179","カヅキ","","ったく。食えねえやつだな","","",""
"180","カヅキ","","まあでも……尻ぬぐいさせて、悪かったな","","",""
"181","カヅキ","","ありがとよ、コンスタンス","","",""
"182","コンスタンス","","これぐらい、お安いご用です。私は、カヅキのパートナーですから","","",""
"183","","","コンスタンスはそう言うと、爽やかな笑みを浮かべつつウインクした。","","",""
"184","","","すごいな、コンスタンスって。パートナーであるカヅキさんを、こうもしっかり守っているっていうことだから。","","",""
"185","","","普段、現場でカヅキさんが好き勝手できるのも、このかっこいいギフティアのおかげかもしれなかった。","","",""
