"アイラ","","ツカサに言われなかったら、危なかった","","",""
"","","アイラはほっと胸を撫で下ろした。","","",""
"","","ポップコーンやジュースなどを買うのは泣く泣く我慢して、上映フロアに入った。","","",""
"","","指定されたシートに着席すると、すぐにフロア内が暗くなった。","","",""
"アイラ","","もう始まる？","","",""
"ツカサ","","まだだよ。上映の前にはＣＭが入るし……","","",""
"アイラ","","映画館でもＣＭあるんだ","","",""
"ツカサ","","あと、上映中は暗くなるけど、泣いちゃダメだよ？","","",""
"アイラ","","な、泣かないのでっ","","",""
"アイラ","","でも、上映中は暗いんだ。画面見えるかな","","",""
"ツカサ","","それは大丈夫。ちゃんと見えるようになってるから","","",""
"アイラ","","よかった","","",""
"","","アイラのリアクションはいちいち楽しかった。","","",""
"","","そうしている間にも、ＣＭや新作映画の予告編が次々とスクリーンに流れていった。","","",""
"","","そして。","","",""
"","","ブザーが鳴ると、わずかに灯っていた明かりも完全に消えて、真っ暗になった。","","",""
"アイラ","","……！","","",""
"ツカサ","","映画、始まるよ","","",""
"アイラ","","う、うん","","",""
"","","周囲が暗いことが不安なのか、少しソワソワしているアイラ。でも映画の上映が始まると、スクリーンに集中した。","","",""
"","","ミチルとザックがチケットをくれたのは『ピュグマリオーン』っていう海外の映画。","","",""
"","","身分の違う男女が恋をする話で、有名な役者が多く出演している。","","",""
"","","古い映画のリバイバルらしく、最近話題になっていた。","","",""
"アイラ","","…………","","",""
"","","上映開始から数十分。","","",""
"","","ちらりとアイラの様子をうかがってみる。\nどうやらかなり集中して観ているみたいだ。","","",""
"","","……楽しんでくれてる、かな？","","",""
"","","そのとき、映画の場面が変わった。","","",""
"","","新居のリビングで、主人公の男性とヒロインの女性がソファでくつろいでいた。","","",""
"","","ふたりはリラックスした雰囲気で、自然と女性が男性に膝枕をする。","","",""
"","","と、座席の手すりに乗せていた俺の手に、アイラの手が重なった。","","",""
"","","映画のシーンと相まって、自分の鼓動が速まるのを感じる。","","",""
"ヒロイン","","まるで夢みたいな生活だわ","","",""
"主人公","","夢じゃないさ","","",""
"ヒロイン","","本当に素敵。あなたのおかげよ","","",""
"主人公","","満足したかい？","","",""
"ヒロイン","","いいえ。まだ！　まだよ！","","",""
"","","ヒロインの女性は首を振り、生き生きとした表情をする。","","",""
"ヒロイン","","やりたいことがたくさんあるの","","",""
"主人公","","好奇心旺盛だな。君が羨ましいよ","","",""
"ヒロイン","","冷めてるのね。もっと人生を楽しめばいいのに。もったいないわよ","","",""
"","","アイラの、俺の手を握る力が、少しだけ強くなった。","","",""
"主人公","","僕は、君のキュートな笑顔を独占できればいい。それだけで満足さ","","",""
"ヒロイン","","ああ、ジョン、愛しているわ","","",""
"アイラ","","…………","","",""
"","","微かに、アイラの感嘆の声が聞こえた。","","",""
"","","映画の世界にのめりこんでいるのか、ドキドキした表情を浮かべている。","","",""
"","","スクリーンの中では、膝枕をされたまま主人公の男性がヒロインの顔を優しく撫でていた。","","",""
"","","それからアイラは終始ドキドキした様子で、映画に夢中になっていた。","","",""
"ツカサ","","面白かったね","","",""
"アイラ","","…………","","",""
"","","アイラは、なぜか呆然としている。","","",""
"ツカサ","","すごく気に入ったみたいだね","","",""
"アイラ","","……もう１回","","",""
"ツカサ","","ん？","","",""
"アイラ","","もう１回、観たい","","",""
"ツカサ","","ええっ？","","",""
"","","アイラは真面目な顔をしていて、かなり本気みたいだ。","","",""
"","","それだけ映画が楽しかったんだろうけど。","","",""
"ツカサ","","……分かった。せっかく来たんだし、もう１回観よう","","",""
"アイラ","","うん！","","",""
"","","そういうわけで、次の回のチケットを今度は自腹で買って、もう一度同じ映画を観ることになった。","","",""
"","","２回目を観終えて外に出ると、日が暮れ始めていた。","","",""
"アイラ","","ツカサ、お腹空いた？","","",""
"ツカサ","","朝食べてから、なにも食べなかったからね","","",""
"アイラ","","ごめんね。私がもう１回観ようって言ったから……","","",""
"ツカサ","","気にしなくていいよ。アイラが楽しんでくれたら、俺も楽しいし","","",""
"ツカサ","","公園でサンドイッチ食べようか","","",""
"","","映画館からほど近い場所にある海浜公園。","","",""
"","","俺とアイラは海がよく見えるベンチを見つけて、そこで遅くなったお昼を食べることにした。","","",""
"","","ベンチにふたりで腰かけて、俺たちの間にサンドイッチを入れたバスケットと水筒を置く。","","",""
"","","サンドイッチは少しパンが乾燥していたけど、味は十分においしかった。","","",""
"ツカサ","","どうだった？　はじめての映画は","","",""
"アイラ","","とっても楽しかった。まだドキドキしてる","","",""
"","","アイラはその気持ちを確かめるみたいに胸の辺りに手を置いた。","","",""
"ツカサ","","途中から、ずっと俺の手を握ってたもんね","","",""
"アイラ","","あれは……","","",""
"","","アイラははにかんだ。","","",""
"アイラ","","暗いところにいると、ツカサがいなくなっちゃうんじゃないかって、不安で","","",""
"ツカサ","","アイラ……","","",""
"","","映画のシーンに影響されたのかと思ったけど、本当の理由はそれだったんだ。","","",""
"アイラ","","迷惑だった？","","",""
"","","アイラがじっと見つめてくる。","","",""
"","","その表情がいつもよりかわいくて、なんだか照れくさくなってしまった。","","",""
"ツカサ","","そんなことないよ！","","",""
"ツカサ","","俺の手なら、いくらでも握ってくれてＯＫだから","","",""
"","","アイラはほっとした様子で、微笑んだ。","","",""
"アイラ","","ねえ、ツカサ","","",""
"アイラ","","私、映画の中であったあれ、やってみたい","","",""
"ツカサ","","あれ？","","",""
"","","アイラは目をキラキラさせて。","","",""
"アイラ","","ふん、ふん","","",""
"","","と、自分の膝をペシペシ叩いた。","","",""
"ツカサ","","って、まさか膝枕！？","","",""
"アイラ","","私の、使ってくれて、ＯＫなので……！","","",""
"","","アイラの期待に満ちた眼差しが突き刺さる。","","",""
"","","公園で恋人に膝枕をしてもらうって、なんて照れくさいシチュエーションだろう。","","",""
"","","でも、アイラの期待は裏切れない。","","",""
"ツカサ","","じゃ、じゃあ、お言葉に甘えて……","","",""
"","","間に置いていたバスケットと水筒をベンチの隅に避けて、俺は寝転がり、アイラの膝に頭を乗せた。","","",""
"アイラ","","…………！","","",""
"","","はじめての膝枕に戸惑ったのか、アイラは一瞬驚いたような顔をした。","","",""
"","","だけどすぐに落ち着いたみたいで、優しい表情で俺の顔を見下ろした。","","",""
"アイラ","","ツカサの髪、チクチクする","","",""
"ツカサ","","すごく、照れくさいんだけど……","","",""
"アイラ","","エラー。よく聞き取れませんでした","","",""
"ツカサ","","いや、エラーって","","",""
"ツカサ","","本当は聞こえてるんでしょ？","","",""
"","","突っ込むと、アイラはぷいっと顔をそらした。","","",""
"アイラ","","聞こえてないよ","","",""
"ツカサ","","ほら","","",""
"アイラ","","あ","","",""
"","","しまったという顔をするアイラ。","","",""
"","","俺たちは耐え切れなくなって、思わず吹き出した。","","",""
"ツカサ","","あはは","","",""
"アイラ","","ふふ","","",""
"","","アイラと笑い合った後、膝枕をされたまま静かな時間を過ごす。","","",""
"","","夏の暑い空気の中、海からの風がほどよく当たって心地いい。","","",""
"","","ゆったりとした波の音も、俺の心を落ち着けてくれた。","","",""
"アイラ","","ねえ、ツカサ","","",""
"アイラ","","私ね、最近、夜眠るのが怖いの","","",""
"","","そう言うアイラの表情は、穏やかだった。","","",""
"アイラ","","想像、しちゃうんだ。二度と目を覚ますことができないんじゃないかって","","",""
"アイラ","","二度と、ツカサと会えなくなるんじゃないかって","","",""
"ツカサ","","…………","","",""
"アイラ","","でも、こうしてツカサと一緒にいると、その怖い気持ちがスーって消えていくの","","",""
"","","アイラが抱える不安。それをすべて取り除いてあげたい。","","",""
"","","俺は手を伸ばして、アイラの頬を撫でた。","","",""
"","","するとアイラは俺の手に、自分の手を添えた。","","",""
"アイラ","","ツカサは、すごいね","","",""
"ツカサ","","……いつでも、頼りにしてくれていいから","","",""
"アイラ","","うん","","",""
"","","アイラは小さくうなずいた。","","",""
"","","俺がアイラのために、どれくらいのことをしてあげられるか分からない。","","",""
"","","でもアイラが頼ってくれるなら、力になりたい。不可能なことも、可能にしたい。","","",""
"","","アイラの頬を撫でていた手を下して、俺は身体を起こした。","","",""
"ツカサ","","明日はどうする？","","",""
"","","少なくとも今はアイラを安心させたい。そう思って話題を変えることにした。","","",""
"アイラ","","どうしよっか","","",""
"","","笑みを浮かべて、アイラも話に乗ってくれた。","","",""
"","","アイラとの最初で最後の夏……。","","",""
"","","それを悔いなく過ごすための方法を、海を眺めながら考えることにした。","","",""
