"","","すると、アイラは力強くうなずいて。","","",""
"アイラ","","私に任せて","","",""
"","","頼もしく、そう言ってくれた。","","",""
"アイラ","","じゃあ……","","",""
"","","アイラはカヅキさんの周りを見回して状況を確認した。","","",""
"アイラ","","ツカサ、水をもらってきて","","",""
"ツカサ","","あ、うん。分かった","","",""
"","","俺が店員さんに水を注文しに行くと、アイラは。","","",""
"アイラ","","カヅキ、起きて。カヅキ","","",""
"","","カヅキさんの頬をぺしぺしと叩きはじめた。","","",""
"カヅキ","","うぅ……","","",""
"","","わずかに意識を取り戻すカヅキさん。アイラの弱いビンタはなおも続いている。","","",""
"アイラ","","カヅキ、時間だよ、帰る時間。起きないと明日会社に遅刻するよ","","",""
"カヅキ","","しごと……ちこくは、ダメだ","","",""
"","","アイラの言葉を聞いて、カヅキさんがのろのろと顔を上げた。","","",""
"アイラ","","ツカサ、水","","",""
"ツカサ","","はい、これ！","","",""
"","","俺は店員さんから水を受け取ると、急いでアイラに手渡した。","","",""
"","","すかさずアイラは目を覚ましたカヅキさんの口元に水を運び、容赦なく飲ませた。","","",""
"カヅキ","","あ～、気持ち悪ぃ……","","",""
"アイラ","","ツカサ、お会計済ませといて。お金は後でカヅキに請求するから","","",""
"ツカサ","","わ、分かった！","","",""
"","","てきぱきと指示を出しているのを見ると、アイラはかつてのパートナーであるカヅキさんの扱いには慣れているみたいだった。","","",""
"","","これならアイラひとりに任せても平気だろう。\n俺は店員さんに話をして、先に会計を済ませた。","","",""
"","","その俺の後ろを、アイラがすり抜けていく。","","",""
"ツカサ","","ア、アイラ！？","","",""
"","","なんとアイラひとりでカヅキさんに肩を貸して歩いていた。そのまま店の出口へ向かう。","","",""
"ツカサ","","手伝うよ！","","",""
"アイラ","","大丈夫。ツカサはドアを開けといて","","",""
"ツカサ","","でも……","","",""
"","","アイラとカヅキさんでは体格差があるし、無理をしてるんじゃないかと思った。","","",""
"","","でも実際はそんな様子は全然なくて、カヅキさんをうまく運んでいるみたいだった。","","",""
"ツカサ","","……よし","","",""
"","","カヅキさんのことはアイラに任せて、サポートに回ろう。","","",""
"","","俺はアイラに手を貸すのをやめて、指示された通り、お店のドアを開け、アイラとカヅキさんが通るのを待ってから自分も外に出た。","","",""
"アイラ","","カヅキ、車に乗るよ","","",""
"カヅキ","","ああ……分かった……","","",""
"","","カヅキさんはアイラの肩を借りながら、よたよたと車の方へ歩いて行く。","","",""
"","","懸命に支えるアイラと、支えられながらもできる限り自分の力で歩みを進めるカヅキさん。","","",""
"","","そんなふたりの背中を見ていると、お互いの信頼関係のようなものを感じた。パートナー時代も、こんなことがよくあったのかな。","","",""
"パートナー時代のことを聞く","カヅキさんの介抱のコツを聞く","","","dummy","dummy"
"ツカサ","","ねえアイラ、ふたりがパートナーだった頃って、どんな関係だったの？","","",""
"アイラ","","カヅキは……今よりもう少し、優しかった気がする","","",""
"アイラ","","でも、お酒が弱いのは相変わらず。飲むと、いつもこんな感じだった","","",""
"アイラ","","で、私がいつも迎えにいってた","","",""
"ツカサ","","カヅキさんって、ずっとお酒に弱いんだね","","",""
"","","どおりでカヅキさんの介抱に手慣れているわけだ。","","",""
"ツカサ","","ねえアイラ、参考までに聞きたいんだけど、酔ったカヅキさんをうまく介抱するコツってある？","","",""
"アイラ","","コツ……","","",""
"アイラ","","コツかどうか分からないけど、仕事の話をすると起きてくれる気がする","","",""
"ツカサ","","仕事の？","","",""
"アイラ","","カヅキは真面目だから、仕事って聞くとちゃんとしようって思うみたい","","",""
"アイラ","","だから、会社に遅れるよとか、仕事に影響出るよとか言いながら起こすようにしてる","","",""
"ツカサ","","なるほど","","",""
"","","またこういうことになったら、絶対にそれを参考にしよう。","","",""
"アイラ","","コンビを解消してからカヅキ、お酒を飲む量が増えた気がする","","",""
"","","アイラはチラリとカヅキさんの横顔を見て、少し寂しそうな表情を浮かべた。","","",""
"ツカサ","","え？　昔からこうじゃなかったの？","","",""
"アイラ","","前は、今ほど頻繁に飲みに行かなかった。だからこうして酔いつぶれたときなんかは、よくケンカになったの","","",""
"","","アイラがカヅキさんとケンカかあ……。\nいまいち想像できない。","","",""
"ツカサ","","今はカヅキさん、２日に一度は飲みに行くよね","","",""
"アイラ","","カヅキは、現場を仕切ってる立場だから。いろいろ、大変なんだと思う","","",""
"","","あるいはそれは、今の第１ターミナルサービスなりのやり方を必死で貫いていることだったり。","","",""
"","","３年前にアイラとのコンビを解消して以来、ずっと気を遣っていることだったりも、関係しているのかもしれない。","","",""
"アイラ","","だから、カヅキのこういうところ、最近はしょうがないかなって思ってる","","",""
"アイラ","","迷惑かもしれないけど、ツカサも、あんまり責めないであげてね","","",""
"ツカサ","","うん、分かったよ","","",""
"","","カヅキさんには、お酒を飲むだけの理由がある。","","",""
"","","普段はそう感じさせないけど、仕事でいろいろと大変な思いをしているんだ。","","",""
"アイラ","","……と、やっと車についた","","",""
"ツカサ","","あ、俺がドア開けるよ","","",""
"","","指示される前に車の後部座席のドアを開けて、カヅキさんを座席に座らせた。","","",""
"アイラ","","ありがとう、ツカサ","","",""
"アイラ","","あとはカヅキの家に行くだけだから、もう少しだけ付き合って","","",""
"ツカサ","","大丈夫、最後まで一緒にいるよ","","",""
"","","俺たちも車に乗り込んで、目的地であるカヅキさんの家へ発進した。","","",""
"","","カヅキさんが住んでいるのは、会社から車で２０分ほどの場所にある高層マンションの一室だった。","","",""
"","","同居しているはずのコンスタンスの姿はない。まだ事故渋滞から抜け出せてないみたいだ。","","",""
"アイラ","","カヅキ、ついたよ","","",""
"","","アイラはカヅキさんをリビングのソファーに座らせた。","","",""
"カヅキ","","…………","","",""
"","","カヅキさんは眠っているのか、具合が悪いのか、無言だ。","","",""
"ツカサ","","カヅキさん、大丈夫かな","","",""
"","","見ていて不安になってくる。","","",""
"アイラ","","たぶん大丈夫。コンスタンスも帰ってくるし、任せていいと思う","","",""
"アイラ","","私たちは帰ろう。でないと――","","",""
"","","アイラは俺を促して、そそくさと玄関へ向かおうとした。","","",""
"","","でも――。","","",""
"アイラ","","あっ……","","",""
"","","アイラはその場から動かず、なぜか顔を青くしてプルプルと震え出した。","","",""
"","","よく見ると、アイラは覚醒したカヅキさんに腕を掴まれていた。","","",""
"","","あれ、この状況って……。","","",""
"カヅキ","","おい、どこ行くつもりだ～？","","",""
"","","これは……まずい気がする……！","","",""
"アイラ","","か、帰るので！","","",""
"カヅキ","","なに言ってんだ、夜ははじまったばかりだろ？　お前ら、付き合えよ","","",""
"アイラ","","ツ、ツカサ、逃げて……","","",""
"","","くっ、アイラをひとりだけ置いてはいけない。","","",""
"ツカサ","","カヅキさん、やめてください。絡むなら、せめてアイラじゃなく、俺にしてください！","","",""
"カヅキ","","うるせえ！　指図すんなツカサのくせに！","","",""
"ツカサ","","ええ～……","","",""
"カヅキ","","とにかく酒持ってこい！　アイラはここに座れ！","","",""
"アイラ","","はぅ～……","","",""
"","","帰るに帰れない状況になってしまった。","","",""
"コンスタンス","","ただいま戻りました","","",""
"コンスタンス","","ツカサ、アイラ、わざわざ送り届けていただいてありがとうございました","","",""
"コンスタンス","","……って、おや？　なにやら大変なことになっているみたいですね","","",""
"ツカサ","","コンスタンス！　助けて！","","",""
"ツカサ","","カヅキさんが酒に付き合えって帰してくれないんだ！","","",""
"コンスタンス","","なんと……。それはよくないですね","","",""
"","","コンスタンスはアイラを逃そうとしないカヅキさんの前へ行って、話しやすいよう腰を落とした。","","",""
"コンスタンス","","カヅキ、もう時間も遅いですから、ふたりを帰してあげてはどうです？","","",""
"コンスタンス","","今日はもうじゅうぶん、酔っぱらったでしょう？　この上、帰ってきてまで飲もうだなんて――","","",""
"カヅキ","","私の飲み方に文句つけんじゃねえぞぉ！","","",""
"コンスタンス","","カヅキ、お願いですから――","","",""
"カヅキ","","今日は飲むって決めたんだから、飲むんだよ！　文句ばっか言ってると、めがね踊りを踊らさせっぞ、コンスタンス！","","",""
"","","め、めがね踊り？　って、なんだ？","","",""
"コンスタンス","","…………","","",""
"","","コンスタンスは爽やかな笑みを浮かべたまま、すっと立ち上がった。","","",""
"コンスタンス","","今のカヅキになにを言っても無駄のようです","","",""
"ツカサ","","え！？","","",""
"コンスタンス","","お役に立てず、申し訳ありません。私は撤収しますので、ふたりはゆっくりしていってください","","",""
"ツカサ","","ちょ、ちょっと！？","","",""
"","","コンスタンスは最後まで笑顔のまま、自分の部屋へと引っ込んでしまい、二度と出てこなかった。","","",""
"カヅキ","","さあ、今夜はとことん楽しもうぜ～！","","",""
"","","こうして俺たちは、カヅキさんを送って終わるはずが、朝まで付き合わされる羽目になってしまった。","","",""
"","","カヅキさんの指示で、俺はお酒を冷蔵庫からカヅキさんのもとへ運ぶ役に勝手に任命された。","","",""
"カヅキ","","おい、次の酒はまだか～！","","",""
"ツカサ","","は、はい！　追加のビールです！","","",""
"カヅキ","","よ～し、次はつまみだ！","","",""
"ツカサ","","はい、ただいま！","","",""
"カヅキ","","ツカサ、お前も飲めよ～","","",""
"ツカサ","","俺は未成年ですってば！","","",""
"","","延々と続く、キッチンとリビングの往復。","","",""
"","","アイラの方は、お酒を飲まされることはなかったけど――ギフティアとはお酒を飲まないというのがカヅキさんのポリシーらしい――それでも完全にカヅキさんのオモチャと化していた。","","",""
"アイラ","","カ、カヅキ！　ダメ！","","",""
"カヅキ","","いいじゃねえか、減るもんでもねえしよ～","","",""
"アイラ","","あ、あわわ……","","",""
"","","カヅキさんにほとんど抱きすくめられて逃れることもできず、顔に落書きをされている。しかも油性ペンで。","","",""
"ツカサ","","カヅキさん、それ以上はやめてくださ～い！","","",""
"カヅキ","","あはは、はははははっ！","","",""
"","","カヅキさんはすっかり出来上がってしまっていた。","","",""
"","","アイラはひたすら涙目で、カヅキさんのなすがままになっている。","","",""
"アイラ","","こんなカヅキは、絶対許さないので～！","","",""
"","","許していたカヅキさんの酒癖を、早くも否定しているのだった。","","",""
"","","俺たちの悲惨な夜は、まだまだ終わりそうにない。","","",""
