"ツカサ","","今まで知らなかったの？","","",""
"アイラ","","うん","","",""
"萌葱博士","ユウ","この前、アイラに会ってから、このカタログのことを思い出してね。それから、物置を探し回った","","",""
"","","カタログを改めてじっくりと眺めてみる。","","",""
"","","そこで、書かれている数字にふと気付いた。","","",""
"ツカサ","","あれ……このカタログって、今から……ええと、１９年前のもの、なんですか？","","",""
"萌葱博士","ユウ","ああ。それぐらいになるな","","",""
"ツカサ","","え、だって……","","",""
"","","ギフティアの寿命は、８１９２０時間。およそ９年と４ヶ月。","","",""
"","","その寿命にあとわずかと迫っているアイラが、１９年前のカタログに載っているのは……なんでなんだ？","","",""
"アイラ","","これは、間違いなく私","","",""
"アイラ","","私はこの後、ハイバネートモードで１０年近く、眠っていたから","","",""
"ツカサ","","そうなの！？","","",""
"","","そんなの初耳だ。","","",""
"萌葱博士","ユウ","聞いてなかったのかね？","","",""
"ツカサ","","はい……","","",""
"アイラ","","特に話すタイミングもなかったし……。１９年前、生まれてから私が活動していた時間は、２週間もなかった","","",""
"アイラ","","話して面白いことは、特にないので","","",""
"","","それは、あのアイラの日記にも書いてない出来事だ。","","",""
"アイラ","","でも、ツカサが知りたいなら、なんでも話すよ","","",""
"ツカサ","","あ、うん、ありがとう","","",""
"ツカサ","","っていうか、アイラって俺とほぼ同い年だったんだね……","","",""
"アイラ","","あ、言われてみれば","","",""
"アイラ","","同い年！","","",""
"ツカサ","","ハイバネートモード中は、寿命は減らないっていうことなの？","","",""
"萌葱博士","ユウ","そういうことだ。人間のコールドスリープと同じと考えればいい","","",""
"","","なるほど……。\nよく分からないけど。","","",""
"ツカサ","","でもちょっと待って。１９年前っていったら、ギフティアがはじめて発売された頃じゃ？","","",""
"萌葱博士","ユウ","アイラは、ギフティアのファーストロット。最初に作られたプロトタイプの５体のうちの１体だ","","",""
"ツカサ","","え！？","","",""
"","","次々と知らない事実が出てくるぞ。","","",""
"萌葱博士","ユウ","そのカタログに載っている５体は、全員ファーストロットだよ","","",""
"萌葱博士","ユウ","市販はされず、テストモデルとしてＳＡＩ社で働いてもらうために生まれた","","",""
"ツカサ","","アイラを作ったのは、博士ですよね？","","",""
"萌葱博士","ユウ","そうだよ","","",""
"ツカサ","","他の４人も？","","",""
"萌葱博士","ユウ","ああ。テストモデルということもあって、顧客の要望などないからな。好き勝手に作らせてもらった。私の趣味を存分に盛り込んだ５体と言える","","",""
"萌葱博士","ユウ","もちろん、アイラもだ","","",""
"アイラ","","そんな話、はじめて聞いた","","",""
"萌葱博士","ユウ","はじめて話したからね","","",""
"萌葱博士","ユウ","そもそも、私自身が作ったギフティアは、ファーストロットの５人だけなんだ","","",""
"萌葱博士","ユウ","それ以降は量産体制に入ったから、他のエンジニアたちに任せた","","",""
"","","アイラって、けっこう特別なギフティアだったんだ……。","","",""
"ツカサ","","“生まれてきてくれてありがとう”","","",""
"ツカサ","","アイラが目覚めたとき、博士は泣きながらそう言っていたって聞きました","","",""
"萌葱博士","ユウ","言ったか？　言ったんだろうな、アイラが覚えているのならそれが正確だ","","",""
"萌葱博士","ユウ","なにしろファーストロットだ。はじめて生まれたギフティアだったんだ","","",""
"萌葱博士","ユウ","嬉しかった。ただただ、純粋に嬉しかった","","",""
"萌葱博士","ユウ","その気持ちだけは、今でもよく覚えているよ","","",""
"アイラ","","…………","","",""
"ツカサ","","でも、どうしてアイラはその後、１０年も冬眠状態に？","","",""
"萌葱博士","ユウ","ファーストロットの５体には、それぞれ役割が与えられた","","",""
"萌葱博士","ユウ","例えばアルベルトとマリアは、広報業務をメインに務めた。ＳＡＩ社の広告塔として働いてもらったわけだ","","",""
"萌葱博士","ユウ","タチアナとトマシュはテスト業務に従事した。量産体制になって以降のギフティアの性能改善のために、過酷なテストをこなしてもらった","","",""
"萌葱博士","ユウ","アイラは５体の中でも、特に感情の設定がピーキーでね。他のギフティアより格段に感受性が強い。強すぎる","","",""
"ツカサ","","つまり、心に負荷がかかりやすいっていうことですか？","","",""
"萌葱博士","ユウ","その通り","","",""
"萌葱博士","ユウ","そういうこともあって、テスト用には向かないと判断された","","",""
"萌葱博士","ユウ","で、もしものときのためのバックアップとして、保存することになったのさ","","",""
"","","それで１０年も冬眠状態に……。","","",""
"ツカサ","","じゃあ、どうして１０年後に目覚めさせられたんでしょうか？","","",""
"萌葱博士","ユウ","さあ。私はその頃にはすでにＳＡＩ社を離れていたからね。理由は分からない","","",""
"萌葱博士","ユウ","今度、伍堂くんに聞いておこう","","",""
"","","そこで博士はかすかにため息をつくと、アイラに懐かしそうな目を向けた。","","",""
"萌葱博士","ユウ","私は、薄情な人間だ。実のところ、この間、本社で再会するまで、アイラのことを忘れていた","","",""
"ツカサ","","え？","","",""
"萌葱博士","ユウ","というより、ハイバネートが解かれて普通に生活しているとは思っていなかったんだよ","","",""
"萌葱博士","ユウ","私にとってアイラは、永遠に保存され続ける“人形”という認識で終わっていた","","",""
"萌葱博士","ユウ","だがね、さっき、写真を撮らせてもらって、確信したよ","","",""
"萌葱博士","ユウ","このパンフレットのアイラと、さっき撮った写真のアイラには、決定的な違いがある","","",""
"萌葱博士","ユウ","なんだと思う？","","",""
"","","なんだろう？","","",""
"","","表情？","","",""
"","","でも、さっき俺が感じた通り、今のアイラとあまり差はない。","","",""
"アイラ","","ツカサ","","",""
"アイラ","","横に、ツカサがいるかいないか","","",""
"ツカサ","","え、俺？","","",""
"萌葱博士","ユウ","その通り","","",""
"萌葱博士","ユウ","ギフティアは、人と関係性を築くことが前提の存在だ","","",""
"萌葱博士","ユウ","人形として永遠に保存だけされていても、誰にも求められないなら、生まれてきたことには意味がないんだ","","",""
"萌葱博士","ユウ","今のアイラのように、誰かに求められて生活している方がずっといい","","",""
"","","博士はさっき、写真を撮るときに“アイラの表情が見たい”って言ってた。","","",""
"","","アイラが今、どんな気持ちで生活しているのか。それを知るために、写真を撮ったのかな……。","","",""
"萌葱博士","ユウ","さっき撮った君たちふたりの写真は、私の宝物だよ","","",""
"アイラ","","…………","","",""
"","","アイラが嬉しそうにしていたから、俺も自然と嬉しくなった。","","",""
"","","帰り道も４時間かかることもあって、あまりここに長居はできなかった。","","",""
"","","帰ることになった俺とアイラを、博士は玄関まで見送ってくれた。","","",""
"萌葱博士","ユウ","いつでもまた来るといい。私のつまらない話を聞きたければね","","",""
"萌葱博士","ユウ","見返りに、アイラの写真を撮らせてもらうが","","",""
"アイラ","","え、また……？","","",""
"","","俺は最後にひとつだけ、博士に質問をしてみたくなった。","","",""
"ツカサ","","あの、博士は、どうしてひとりでここに？","","",""
"","","生活するにはあまりに不便な場所だ。","","",""
"","","ＳＡＩ社をやめて、パートナーも作らず、たったひとりでここで暮らしているのには、どんな理由があるんだろう。","","",""
"","","本当に“人付き合いが煩わしいから”というだけなんだろうか。","","",""
"萌葱博士","ユウ","……言っただろう？","","",""
"萌葱博士","ユウ","私は、自分の“原罪”と向き合っている、とね","","",""
"","","博士は自嘲気味に笑い、それ以上説明はしてくれなかった。","","",""
