"ミチル","","オヤジさんたちの迷惑になるかもしれないから、もし見つけたら連れ戻してきて","","",""
"アイラ","","…………","","",""
"アイラ","","分かった","","",""
"","","アイラはうなずくと、俺に目配せして部屋を出て行った。","","",""
"ツカサ","","なにか飲む？　あったかいお茶でも飲んだら落ち着くよ","","",""
"ツカサ","","あ、それなら、アイラにハーブティーを淹れてもらえばよかったな","","",""
"ツカサ","","なんなら、エルさんを連れ戻すのは俺が行ってこようか――","","",""
"ミチル","","う……うぅ……","","",""
"","","そこまで言ったとき、ミチルがうなだれて、肩を震わせ始めた。","","",""
"ツカサ","","ミチル……？","","",""
"ミチル","","ご、めん……。待って。ちょっと、待って……","","",""
"ミチル","","ぐすっ、……はあ。うん……","","",""
"","","涙を手の甲で拭いながら、深呼吸してなんとか落ち着こうとしている。","","",""
"ミチル","","アイラには、あんまり、情けない姿、見せたくなくて……","","",""
"ミチル","","あの子も、回収が間近に迫ってて、いろいろ不安に思ってること、あるみたいだから","","",""
"ツカサ","","ミチル……","","",""
"","","そこまで考えて、気丈に振る舞ってたのか……。\nでも内心は、ザックのことが心配で、不安でいっぱいなんだ。","","",""
"ツカサ","","俺が、できることはある？","","",""
"","","俺なんかじゃ、ミチルにしてみれば頼りにならないだろうけど。","","",""
"","","それでも、言わずにはいられなかった。","","",""
"ミチル","","……じゃあ、ちょっと、こっち来て","","",""
"","","ミチルはメンテルームのベッドを指差すと、そこに座れと命じてきた。","","",""
"","","俺が素直に腰を下ろすと、ミチルも横に座り……。","","",""
"","","ぎゅっと、手をきつく握りしめてきた。","","",""
"ミチル","","…………","","",""
"ツカサ","","…………","","",""
"ミチル","","ちょっとだけ、あんたの手、借りる……","","",""
"ミチル","","ホントに、ちょっとだけ、だから","","",""
"ツカサ","","うん","","",""
"","","俺じゃなくて、カヅキさんあたりがここにいた方がよかったんだろう。","","",""
"","","そうすれば、ミチルの震えている身体をしっかり抱きしめてあげて、背中をさすってあげられた。ミチルを、もっとちゃんと安心させられたんだ。","","",""
"","","それでも、手を握ることで少しでもミチルの不安が取り除けるなら。\n俺の手ぐらい、いくらでも貸すよ。","","",""
"ツカサ","","大丈夫。きっとザックは大丈夫だよ。オヤジさんがなんとかしてくれる","","",""
"ミチル","","うん……","","",""
"","","根拠のない励ましの言葉。それでもミチルは、うなずいてくれた。","","",""
"ミチル","","まさか、こんなことになるなんて……","","",""
"ツカサ","","どんな状況だったの？","","",""
"","","今、それを聞くのは酷かな……。","","",""
"","","もう少し、そっとしておいてあげた方がいいかもしれない。\nそんな気もしたんだけど。","","",""
"","","ミチルは、喋り始めた。","","",""
"ミチル","","回収同意書を、もらいに……","","",""
"ツカサ","","回収対象はクィンシー、所有者は黒鳶イツカ。だよね？","","",""
"","","ミチルはうなずいた。","","",""
"ミチル","","今日、はじめて訪ねたんだけど……","","",""
"ミチル","","所有者が、ギフティアを、勝手に改造していたの","","",""
"ツカサ","","改造……","","",""
"","","法律じゃ、アンドロイドを不正に改造することは禁止されている。","","",""
"","","ただ、具体的にどんな改造をするものなのか、俺は実例を見たことはなかった。","","",""
"ミチル","","両性具有……","","",""
"ミチル","","女性みたいに胸があった。もともとクィンシーは、男性タイプだったのに","","",""
"ミチル","","あの黒鳶って人、とんだ変態だわ……","","",""
"ツカサ","","ギフティアを、オモチャとしか思ってないのかもしれない","","",""
"ミチル","","……そうね","","",""
"ミチル","","だから私とザックで、問い詰めたのよ。どういうことかって。場合によっては警察に突き出すって","","",""
"ミチル","","そしたらあいつ、クィンシーを連れて逃げ出して……","","",""
"ミチル","","私は玄関先で突き飛ばされて、転んで……","","",""
"","","そのときに足首をひねったらしい。","","",""
"ミチル","","ふたりが逃げていくのを、ザックに追わせたの","","",""
"ミチル","","クィンシーと黒鳶は家の前の道に飛び出して……","","",""
"ミチル","","そのとき、車が走ってきて、轢かれそうになって","","",""
"ミチル","","ザックが、とっさに黒鳶とクィンシーを突き飛ばして","","",""
"ミチル","","ザックだけが、轢かれたの","","",""
"","","クィンシーと黒鳶は、今も逃亡中だ。","","",""
"","","そっちはカヅキさんとヤスタカさんが、警察と協力しつつ対応している。","","",""
"ミチル","","ザック、最初はすぐに起き上がったのよ……？","","",""
"ミチル","","けっこうな勢いでぶつかったから、心配したけど……でも、ギフティアって車に轢かれたぐらいじゃ、ピンピンしてるでしょ、普通……","","",""
"","","確かに、アイラだって１１階の高さから落ちてもケロッとしてたし。\n人間よりもずっと頑丈のはずだ。","","",""
"ミチル","","なのにしばらくして、急に、眠るように意識を失って……","","",""
"ミチル","","私が、どれだけ名前を呼んでも、あの子、目を覚まそうとしないの……","","",""
"ミチル","","どうしてそうなったのか、私、全然分からなくて……","","",""
"ミチル","","ねえ、ザックは、助かるわよね？　今は、眠ってるだけよね？","","",""
"ツカサ","","落ち着いて","","",""
"","","俺はミチルの手を、こっちから強く握り返した。","","",""
"ツカサ","","ザックを信じよう","","",""
"","","しっかりとミチルの目を見つめてそう言い聞かせると、ミチルは力なくうなずいた。","","",""
"ミチル","","はあ、ダメね、私……","","",""
"ミチル","","こんなに取り乱すなんて、思ってなかった……","","",""
"ミチル","","また、父さんのときみたいに家族を失っちゃうって思ったら……もう、訳が分からなくなっちゃって","","",""
"ミチル","","ザックは、私にとっては、弟みたいなものだから……","","",""
"","","二度も家族を失うのは、確かに辛い。","","",""
"","","いや、ミチルは本当の両親も失っているから、これで三度目か……。","","",""
"","","そういう経験がない俺には想像もつかないけど。\nきっと、身を引き裂かれるような辛さなんだろう。","","",""
"","","と、俺の端末にカヅキさんから連絡が入った。","","",""
"ツカサ","","はい","","",""
"カヅキ","","ツカサ、今、ミチルと一緒か？","","",""
"ツカサ","","ええ。すぐ横に","","",""
"カヅキ","","様子はどうだ？","","",""
"ツカサ","","大丈夫です","","",""
"カヅキ","","黒鳶とクィンシーは、こっちで捕まえた","","",""
"カヅキ","","黒鳶は警察送り。クィンシーはこのまま回収する","","",""
"カヅキ","","ミチルにも伝えておいてくれ","","",""
"ツカサ","","分かりました","","",""
"カヅキ","","今回の件は、ミチルのせいじゃないってこともな","","",""
"ツカサ","","はい……","","",""
"","","カヅキさんとの通話を切り、ミチルの横顔をうかがう。","","",""
"","","今のやり取りは聞こえていたはずだ。","","",""
"ミチル","","こっちが気持ちに向き合う前に、終わっちゃったわね……","","",""
"ミチル","","クィンシーは、どんな気持ちだったのかしら","","",""
"ミチル","","…………","","",""
"","","それを考えると、やり切れない。","","",""
"","","クィンシーが望んでそうしたのだとしても、望んでいなかったのだとしても、どっちにしろそこに救いはないから。","","",""
"ツカサ","","ギフティアの所有者は、優しい人ばかりじゃ、ないんだね……","","",""
"","","やり切れない思いでポツリとつぶやいたら。","","",""
"ミチル","","でもギフティアは、所有者に対して無償の愛情を与えようとするわ","","",""
"ミチル","","そこが悲劇なのよ","","",""
"ツカサ","","うん……","","",""
"","","俺の手を握るミチルの手に、力がこもる。","","",""
"ミチル","","ザックは、私のこと、本音じゃどう思ってるんだろう……","","",""
"ミチル","","なんだかんだで、あの子に頼ってるところ、あるから","","",""
"ミチル","","今回だって、私が無理に追うように言わなければ、こんなことには……","","",""
"ミチル","","たまに、考えちゃうのよ","","",""
"ミチル","","私と一緒にいるギフティアは、みんな、私のせいで辛い目に遭うんじゃないかって……","","",""
"ツカサ","","ミチル","","",""
"","","よくない思考の堂々巡りに陥っているような気がした。\nだから俺は、ミチルを遮った。","","",""
"ツカサ","","もうやめよう。考えすぎだよ","","",""
"ミチル","","でも――","","",""
"ザック","","そうそう。ネガティブになりすぎ","","",""
"ミチル","","……！","","",""
"","","声がした方を見ると、ザックがアイラと並んで部屋の入り口に立っていた。","","",""
"ミチル","","ザック！","","",""
"","","ザックは特に変わりなく、いつも通りの澄ました態度だった。","","",""
"","","ミチルが、ザックを見るなり飛んでいって、勢いよく抱きつく。","","",""
"ザック","","うわっ、ちょっと","","",""
"ミチル","","ザック……よかった、無事で……","","",""
"ミチル","","本当に、心配したんだからね、バカ……！","","",""
"ザック","","……大げさだってば","","",""
"ツカサ","","でも、意識が回復してよかった。もう、大丈夫なの？","","",""
"","","付き添っているアイラにも確認してみると。","","",""
"アイラ","","オヤジさんもメンテチームの人も、大丈夫だって言ってた","","",""
"アイラ","","意識を失ったのは、外部からの強いショックを受けて、一時的にアルマがダウンしただけなんだって","","",""
"アイラ","","私が、マーシャのときに気を失ってたのと、似たような状態みたい","","",""
"ザック","","そうそう。そんなに深刻なものじゃないってさ","","",""
"ツカサ","","そうなんだ。とにかくよかった","","",""
"ザック","","っていうか、ミチル、いつまでしがみついてるの？　暑苦しいんだけど","","",""
"ミチル","","ぐすっ……うっさい","","",""
"ザック","","もしかして、泣いてる？","","",""
"ミチル","","うるさいって言ってるでしょ。もうちょっとだけ、こうさせなさいよねっ","","",""
"ザック","","はあ。まあ、いいけどさ","","",""
"","","ザックは、見るからに面倒くさそうな態度を取ってるけど。","","",""
"","","押しのけようとしないところを見ると、本人としてもミチルに心配かけたことを、ちょっとは気にしてるんだろう。","","",""
"","","なんて、内心で苦笑していたら。","","",""
"ザック","","心配かけて、ごめんなさい","","",""
"","","ザックが、ボソッと、そうつぶやいた。","","",""
"ミチル","","え、今、なんて？","","",""
"ザック","","知らない","","",""
"ミチル","","なんて言ったのよ？　もう一度聞かせて","","",""
"ザック","","言わない","","",""
"ミチル","","ザック～","","",""
"","","ミチルは嬉しそうにザックにまた抱きついていく。","","",""
"ツカサ","","ミチルとザックって、いいコンビだよね","","",""
"","","俺がアイラにそうささやいたら。","","",""
"アイラ","","うん。私もそう思う","","",""
"","","アイラもうなずいてくれた。","","",""
"ザック","","っていうか、ミチル、どさくさにまぎれて人の頭わしゃわしゃしてるけど、ここ、寮の部屋じゃないからね？","","",""
"ミチル","","ハッ！？","","",""
"","","もちろん、俺もアイラも、ばっちりと一部始終を見ていたわけで。","","",""
"","","張り詰めていた空気が、ようやく、和らいだような、そんな気がした。","","",""
