"ミチル","","当たり前でしょ。ツカサぐらいの年頃の男の子は、絶対に変な下心があるに決まってるんだから","","",""
"ツカサ","","ひどい決めつけだなあ……","","",""
"","","そりゃ、まったくなかったとは言わないけど……。","","",""
"ザック","","ツカサとアイラで取っ組み合いしたら、アイラが簡単に勝っちゃうと思うよ。なにしろギフティアだから","","",""
"ザック","","ツカサぐらい、こてんぱんだよ、こてんぱん","","",""
"アイラ","","私は、パートナーを、こてんぱんには、したくない……","","",""
"ザック","","あくまで、戦ったら、の話","","",""
"ミチル","","ま、今となっては余計な心配だったわね","","",""
"ミチル","","ツカサは、最初の頃はともかく、ちゃんと誠実だったし","","",""
"ミチル","","アイラも、明るくなっていったし","","",""
"ミチル","","素敵なコンビだったと思う","","",""
"ツカサ","","ミチル……","","",""
"アイラ","","ありがとう、ミチル","","",""
"","","俺たちは、ターミナルサービスのオフィスに到着した。","","",""
"","","アイラは、待っていてくれた課長やカヅキさんたちひとりひとりに、別れの挨拶をしていった。","","",""
"","","エンジニアのオヤジさんやエルさんも駆けつけてくれた。","","",""
"","","そして、回収の時間になった。","","",""
"","","外に出たアイラは、ハイバネートボックスを積んだ社用車の前まで、ザックに手を繋がれて導かれた。","","",""
"","","みんながそれを見守る。","","",""
"","","俺も、見守る側だ。","","",""
"","","涙が出そうになるのをこらえて、みんなと並んで、アイラの最期を見届けるんだ。","","",""
"","","ザックはよそ行きの笑顔じゃなかった。","","",""
"","","むしろ神妙な表情で、アイラの指に指輪をはめた。","","",""
"","","ミチルがもう一度アイラに歩み寄り、そっとハグをした。","","",""
"","","それからアイラは俺を見て、微笑み、小さく手を振った。","","",""
"","","なんとか、それに笑顔を返すことができた。","","",""
"","","アイラの身体がまばゆい光に包まれ、その意識を失う。","","",""
"","","そこまで、かろうじて涙を耐えることができた。","","",""
"","","さよなら、アイラ。","","",""
"ツカサ","","ただいま……","","",""
"","","寮に、ひとりで戻ってきて。","","",""
"","","がらんとした部屋の真ん中に、立ち尽くす。","","",""
"","","昨日まではここで暮らしていたアイラが、今はもういない。","","",""
"","","この部屋が、ひどく寒々しく、そしてやけに広く感じられる。","","",""
"ツカサ","","…………","","",""
"","","ここでひとりで過ごすのは、けっこう、キツいよな……。","","",""
"","","いつか、それに慣れる日は来るのかな。","","",""
"","","新しいパートナーがやって来たら、アイラとここで暮らした記憶も、ちょっとずつ薄れていくのかな。","","",""
"","","そんなことを考えているうちに、やり切れなくなって、その場にうずくまってしまって。","","",""
"ミチル","","ツカサ、いる？","","",""
"ツカサ","","あ……","","",""
"","","ミチルがいきなりドアを開けて入ってきた。","","",""
"","","俺がうずくまっているのを見て、ミチルは息を呑んでいる。\nかと思ったら、そのままずんずんと部屋に入ってきて。","","",""
"ミチル","","しゃきっとしなさいよね！","","",""
"","","俺の背中を思い切り平手で叩いてきた。","","",""
"ツカサ","","いった……！","","",""
"ツカサ","","っていうか、入ってくるときはノックぐらいしてよ……","","",""
"ミチル","","どうせひとりで落ち込んでるんじゃないかって思って、様子見に来たのよ","","",""
"","","それがノックしない理由にはなってないと思う……。","","",""
"ミチル","","私の部屋に来なさい。ごはん作ったから","","",""
"ツカサ","","え……","","",""
"ミチル","","ひとりが辛いのは、私も経験してるから分かるわ","","",""
"ミチル","","だから、ごはんぐらいなら、一緒に食べてあげるって言ってるの","","",""
"ツカサ","","ミチル……","","",""
"ミチル","","あ、変な下心持ったりしたら、はっ倒すわよ。ちゃんとザックも一緒なんだからね","","",""
"ツカサ","","……うん","","",""
"ツカサ","","ありがとう、ミチル","","",""
"","","すぐ近くに、こうして頼れる仲間、同僚がいてくれるのは、すごくありがたい。特に、今は。","","",""
"ミチル","","……今日、アイラに、謝られたわ","","",""
"ツカサ","","え？","","",""
"ミチル","","父さんの回収のときのことでね。力になれなくてごめんなさいって","","",""
"ミチル","","そうよね、あのときのカヅキさんのパートナーは、アイラだったんだもんね","","",""
"ミチル","","私、アイラがカヅキさんと一緒にいなかったのは、なにか事情があったんだろうなって思ってた","","",""
"ミチル","","だから、特に責めるつもりもなかったの","","",""
"ミチル","","だけどあの子は、ずっと気に病んでたのね","","",""
"ミチル","","謝られて、こっちが逆に申し訳なく思っちゃった","","",""
"ミチル","","でね、そのときに、ツカサのこと、よろしくって頼まれたの","","",""
"ツカサ","","アイラが……？","","",""
"ミチル","","ええ","","",""
"ミチル","","ツカサは、一生懸命笑ってたからって","","",""
"ミチル","","あんな風にツカサが笑うのは、悲しいときだからって","","",""
"ツカサ","","アイラ……","","",""
"","","……どうやら、見抜かれてたみたいだ。","","",""
"ツカサ","","ねえ、ミチル","","",""
"ツカサ","","ちょっとだけ、俺、ここで、泣いていいかな……","","",""
"ミチル","","…………","","",""
"ミチル","","わざわざ断らなくてもいいわよ","","",""
"","","さっき叩かれた背中を、今度は優しくさすってくれた。","","",""
"","","俺はその場に突っ伏して、しばらく、泣いた。","","",""
"","","それでようやく、アイラとの別れを、自分の中で受け止められたような気がした。","","",""
"","","アイラとの別れから、２週間が過ぎた。","","",""
"","","新しいパートナーはまだ決まらず、俺はレンさんのサポートとして事務仕事に精を出している。","","",""
"","","外回りに出ないこともあって、アイラが残したハーブの花壇の世話は俺が引き受けることになった。","","",""
"","","朝、少し早めに寮を出て、こうしてハーブのひとつひとつに水をやる。それが日課になった。","","",""
"","","ハーブの育て方について、アイラにいろいろ教えてもらっておけばよかったって、今さらになって思う。","","",""
"","","ただ、自分で調べるのも、新しい発見があって面白い。","","",""
"ミチル","","おはよう","","",""
"","","と、まだ始業時間までは時間があるのに、そんな朝の挨拶が俺の耳に届いた。","","",""
"","","声ですぐにミチルだって分かった。","","",""
"","","いつもは、わざわざオフィスの裏にあるこの花壇まで来ることなんてないのに。","","",""
"","","少し怪訝に思いながら、顔を上げ、ミチルの方を見たら。","","",""
"ツカサ","","……え？","","",""
"ツカサ","","ミチル、え、その髪……どうしたの！？","","",""
"ミチル","","見て分からないの？　切ったのよ","","",""
"ツカサ","","切ったって……急にどうして……","","",""
"ミチル","","理由なんてないわ","","",""
"ミチル","","女が髪を切るのには理由があるって思ってるのは、男の人だけよ","","",""
"","","そ、そういうもの……？","","",""
"ザック","","それ、ミチルがいつも読んでる少女マンガのセリフだよね","","",""
"","","ミチルの後ろに控えていたザックが、いつものようにサラリとそんなネタバラシをしてしまう。","","",""
"ミチル","","あ、こら！　バラすな！","","",""
"ツカサ","","…………","","",""
"ツカサ","","あはは","","",""
"","","もしかしたら、ミチルの中でも心境の変化があったのかもしれない。\nそれとも、本当に理由なんてなかったのかもしれない。","","",""
"","","いずれにしても、俺たちの日々は続いていく。","","",""
"","","アイラとの思い出をしっかりと胸に刻んで。","","",""
"","","これからも、この第１ターミナルサービスで、俺たちは、働き続ける。","","",""
