"","","そのとき、不意に――。","","",""
"ツカサ","","あ、ついた","","",""
"ツカサ","","意外と早く復旧したね","","",""
"アイラ","","うん、もっとかかると思ってた","","",""
"ツカサ","","それにしても……","","",""
"","","俺はついたままの、いくつものキャンドルを見回した。","","",""
"ツカサ","","こんなにたくさん、よく持ってたね","","",""
"アイラ","","前にもらったの。回収の仕事のときに、もう使わないからって","","",""
"ツカサ","","そうだったんだ","","",""
"","","アイラがずっと保管していたキャンドル。それはこういう機会がなかったら、使うことはなかっただろう。","","",""
"ツカサ","","たまにはこういうアクシデントもいいね","","",""
"アイラ","","キレイで楽しかった","","",""
"アイラ","","いっぱいつけてくれてありがとう、ツカサ","","",""
"ツカサ","","どういたしまして","","",""
"","","それから俺たちはキャンドルを片付けて、普段通りの時間に戻る。","","",""
"","","でも、あのキャンドルだけのあたたかい光景は、頭の中にはっきりと残っていて……。","","",""
"","","忘れがたい、かけがえのない想い出のひとつになった。","","",""
