"ツカサ","","うん、さすがにね","","",""
"アイラ","","眠っていいよ。私が見てるので","","",""
"ツカサ","","アイラは大丈夫？","","",""
"アイラ","","私の方が、ツカサより頑丈だし","","",""
"ツカサ","","ごめん……","","",""
"アイラ","","ダメだよ、ツカサ","","",""
"アイラ","","謝ってばっかり。これから、ごめん、は禁止","","",""
"ツカサ","","ごめん……あっ","","",""
"アイラ","","ふふっ","","",""
"","","俺はアイラの膝に頭を乗せて横になり、目を閉じた。","","",""
"ツカサ","","じゃあ、お言葉に甘えてちょっとだけ横になるよ……","","",""
"アイラ","","うん。おやすみ、ツカサ","","",""
"ツカサ","","アイラ……","","",""
"アイラ","","うん？","","",""
"ツカサ","","どこにも、行かないよね？","","",""
"アイラ","","行かないよ","","",""
"","","横になったまま、アイラの手を握りしめ、指を絡める。","","",""
"","","そうしないと、安心して眠りにつくこともできなかった。","","",""
"","","目を覚ましたときには、周囲は暗くなっていた。\nチャペルも薄暗く、明かりらしい明かりは灯っていなかった。","","",""
"","","頭を撫でてくれる手の感触で、アイラがちゃんとここにいることが分かった。その安堵感だけで、涙が出そうになる。","","",""
"","","その涙を隠す為に、俺はゆっくりと身を起こした。","","",""
"ツカサ","","おはよう。俺、どれぐらい眠ってた？","","",""
"アイラ","","７時間ぐらい","","",""
"ツカサ","","そんなに……","","",""
"アイラ","","きっと疲れてたんだよ。まだ横になっててもいいよ","","",""
"ツカサ","","ごめん……","","",""
"アイラ","","あ、また","","",""
"","","そうだった。\n謝るのは禁止だ。","","",""
"ツカサ","","アイラをそんな長い時間、ひとりぼっちにさせちゃって……","","",""
"アイラ","","ひとりじゃなかったよ。ずっとツカサの髪を触ってた。寝顔も見てた。だからむしろ、幸せだった","","",""
"アイラ","","寝顔、かわいかったよ","","",""
"ツカサ","","そ、そう？　なんか、照れるな","","",""
"ツカサ","","でもまさか、熟睡しちゃうなんて。アイラの膝、寝心地がすごくいいから","","",""
"アイラ","","ふふっ","","",""
"ツカサ","","足、痛くない？","","",""
"アイラ","","平気","","",""
"","","今の自分が置かれた状況の把握が済むと、今度は先のことが気になり出す。","","",""
"","","逃げてきたのはいいけど、今後を考えると、解決しなくちゃいけない問題は山積みだ。","","",""
"","","俺の場合は、食糧の調達。\nアイラの場合は、充電の確保。","","",""
"","","片方でも怠れば、２人で生きていくことはできない。","","",""
"","","仕事や住む場所の確保も必要だ。","","",""
"","","生活のためには、お金がいる。今はまだ蓄えが少しあるから大丈夫だけど、仕事をしないと食べ物だって買えない。","","",""
"","","ギフティアの充電装置については……携帯タイプのもう少しコンパクトなものもあるって、以前、ザックやシェリーから聞いた覚えがある。","","",""
"","","事前に手に入れておけばよかったな。\n行き当たりばったりで出てきちゃったことを、少し後悔した。","","",""
"アイラ","","さっき、教会を管理しているおじいさんと話したよ","","",""
"ツカサ","","え？　なんて言ってた？","","",""
"アイラ","","この教会、しばらくは誰も使う予定がないから、泊まっていっても構わないって。宿泊用の小部屋もあるみたい","","",""
"ツカサ","","本当に？　だったら助かるかも","","",""
"アイラ","","行くあてのない人を一時的に保護したりすることが、前にもあったんだって","","",""
"","","教会ゆえの懐の広さなのかもしれない。運が良かった。俺たち、普通なら追い出されてもおかしくないから。","","",""
"アイラ","","ここ、とっても素敵なチャペルだね","","",""
"アイラ","","昔、回収対象で、絵本を趣味で作ってるモニークっていうギフティアがいたの","","",""
"アイラ","","とっても神秘的な絵本を描いててね。一冊、プレゼントしてもらったことがあるんだ。今はたぶん、カヅキの手元にあるはず","","",""
"アイラ","","その絵本に出てきそうって、最初から思ってた","","",""
"アイラ","","なんだか、現実離れしているような、おとぎの国の世界を切り取ったような、そんな雰囲気","","",""
"ツカサ","","もしかして、ここ、気に入った？","","",""
"アイラ","","うん。好き","","",""
"","","アイラは、どうしてここを気に入ったんだろう。\n単に現実離れした雰囲気に惹かれただけなのかな。\n他にもなにか理由が……？","","",""
"","","それ以上のことを考えるのは、やめておいた。\n今は、この瞬間を大切にしなくちゃ。","","",""
"ツカサ","","しばらく、ここでお世話になろう。俺、明日にでも管理人さんに話してくるよ","","",""
"アイラ","","うん","","",""
"","","教会の管理人さんは、優しそうなおじいさんだった。","","",""
"","","俺が事情を話すと、宿泊用の小部屋を快く提供してくれた。","","",""
"","","食事は、近くに小さな喫茶店があるらしく、そこへ行けばいいと教えてくれた。","","",""
"","","夜、眠るときだけその小部屋を使わせてもらうことにして、日中は人がまったく訪れないチャペルで、俺とアイラは肩を寄せ合って過ごした。","","",""
"","","特になにもしなかったし、なにかを話すこともなかった。","","",""
"","","黙って、チャペルの厳かな雰囲気の中で、お互いの温もりと息づかいだけを感じながら、時間が過ぎるのを待つ。","","",""
"","","ただそれだけ。","","",""
"","","でも、俺たちにとってはそれでじゅうぶん幸せだった。","","",""
"","","異変は、アイラが寿命を迎える２日前ぐらいから現れた。","","",""
"","","散歩がてら、喫茶店まで行って昼食を済ませたあと、夕方になって教会に戻った。","","",""
"","","この日のアイラは、朝からなんだか楽しそうだった。","","",""
"","","携帯型の充電装置もショールームからオンライン通販で郵送してもらって――教会の管理人さんに受け取りを頼んだ――充電の心配がなくなったからかもしれない。","","",""
"","","ターミナルサービスで一緒に働いていた頃の、めまぐるしいような毎日じゃないけれど。","","",""
"","","２人きりで過ごす穏やかな日々は、俺自身はもちろん、アイラにとっても満たされたもののはずだ。","","",""
"アイラ","","ツカサ、早く","","",""
"","","アイラは俺に笑顔を見せながら、チャペルに先に入っていき――。","","",""
"アイラ","","ひゃっ","","",""
"","","なんでもないところで、前のめりに転んだ。","","",""
"アイラ","","えへへ。またやっちゃった","","",""
"ツカサ","","大丈夫？　ほら、手を","","",""
"","","最初は、俺もアイラも“いつものこと”だって思った。\nアイラはドジで、普段からよく転んでいたから。","","",""
"","","俺が、へたり込んだままはにかんでいるアイラに手を差し出して。\nアイラが俺の手を取って、立ち上がろうとした。","","",""
"","","でも。","","",""
"アイラ","","…………","","",""
"ツカサ","","アイラ？　どうしたの？","","",""
"","","アイラは、立ち上がらなかった。","","",""
"","","少し困ったような笑みを浮かべつつ、俺の手を握ったままだった。","","",""
"アイラ","","うん、えっと……あれ？","","",""
"ツカサ","","……？","","",""
"アイラ","","ツカサ、あの、私……足に、力、入らないみたい","","",""
"ツカサ","","え？","","",""
"","","アイラはその時点で、歩くことができなくなっていた。","","",""
"","","そうやってアイラは少しずつ、身体の機能を失っていった。","","",""
"","","普通のギフティアなら、寿命直前までごく普通に歩いたり喋ったりできる。それを俺は、ターミナルサービスの仕事を通して見てきた。","","",""
"","","アイラのように、タイムリミットへ向けて徐々に弱っていくような状態は、見たことがない。","","",""
"","","普通のギフティアとアイラは、なにかが違うのかもしれない。","","",""
"","","ターミナルサービスのギフティアは、市販されるギフティアよりも身体能力も交渉能力も高めに設定されているわけだし。","","",""
"","","それが影響しているのかな。","","",""
"","","いずれにせよ、それ以降、俺とアイラはチャペルから一歩も外に出られなくなった。","","",""
"","","アイラが寿命を迎えるその日、外は雨だった。","","",""
"","","俺は朝から、アイラの肩を抱き寄せて、チャペルの座席に座っていた。身じろぎひとつせず、アイラのささやくような声と、外の雨音を聞き続けていた。","","",""
"アイラ","","ツカサ……私ね、幸せだよ……","","",""
"","","少し声が弱々しくなっているのは、この時点でアイラはすでに、身体のどこも動かすことができなくなっていたからだ。","","",""
"","","俺が肩を抱いていないと、座席に座っていることもできなかった。","","",""
"","","それでもアイラは、本当に幸せそうな笑みを俺に向けてくれていた。","","",""
"アイラ","","大好きな人が、ずっとそばにいてくれるっていうだけで、こんなに、安心できるんだね……","","",""
"アイラ","","なにも怖くないの","","",""
"ツカサ","","……俺は、ずっとアイラを離さないよ","","",""
"アイラ","","うん……","","",""
"","","この日だけは、時計は見ないと決めていた。","","",""
"","","だから、今が何時なのかも分からなかった。","","",""
"","","ギフティアにとってのタイムリミットの時間は曖昧だ。\nターミナルサービスでは、その日の夕方までには回収しないと、アルマの崩壊が始まるって教えられていた。","","",""
"","","今日は雨だから、夕方になったかどうかも確かめられない。","","",""
"","","アルマ崩壊が始まれば、ギフティアに蓄積された記憶も、設定された人格も消失する。","","",""
"アイラ","","ねえ、ツカサ……","","",""
"ツカサ","","ん？","","",""
"アイラ","","私、もう一度、ツカサと一緒に、観覧車、乗りたかったな……","","",""
"アイラ","","ツカサは？","","",""
"ツカサ","","うん。今度、晴れたら一緒に行こう。俺も、アイラと一緒に、またあの景色を見たい","","",""
"アイラ","","ツカサは、前に乗ったとき、途中で倒れちゃったもんね","","",""
"ツカサ","","リベンジに行かないとね","","",""
"アイラ","","今度一緒に乗ったら、観覧車の一番上まで行ったときに……","","",""
"ツカサ","","うん？","","",""
"アイラ","","そこで、記念に、ツカサと、キスしたいな……","","",""
"ツカサ","","へえ、それが、アイラの憧れるファーストキス？","","",""
"アイラ","","…………","","",""
"ツカサ","","けっこうロマンチストだね。もしかして、ミチルの入れ知恵かな？","","",""
"ツカサ","","いざ実際にやろうとしてみたら、かなり照れくさいと思うけど","","",""
"ツカサ","","あ、もしかしたら昼間より夜の方がいいかもしれないよ。お互いの顔がはっきり見えない方が、照れくささも薄れるんじゃないかな","","",""
"ツカサ","","…………","","",""
"ツカサ","","アイラ？","","",""
"","","気が付いたら、アイラの返事がなかった。\n俺ひとりで喋っていた。","","",""
"","","肩に抱いているアイラの顔をのぞき込む。","","",""
"アイラ","","…………","","",""
"","","アイラは起きていた。","","",""
"","","ちゃんと目を開けている。","","",""
"","","俺の胸の中に頬を寄せて、ぼんやりしている。","","",""
"","","ただ――","","",""
"ツカサ","","……っ","","",""
"","","その表情を見て、俺は、すぐに分かった。","","",""
"","","それまでの穏やかな微笑みは、アイラの顔から消えていた。","","",""
"","","代わりに、感情がすっぽりと抜け落ちたような、呆けた表情だった。","","",""
"","","ワンダラー。","","",""
"","","記憶も人格も消えて。","","",""
"","","残るのは、本能のみ。","","",""
"","","今のアイラは、身体はそこにあるし、意識もあるし、足の機能が仮に失われていなかったなら、歩くこともできたかもしれない。","","",""
"","","でも、もう、ここに、アイラはいない。","","",""
"","","俺は、アイラの身体を、強く、強く、抱きしめた。","","",""
"","","それでも、顔を上げ、目はチャペルのステンドグラスへと向けていた。","","",""
"ツカサ","","ねえ、アイラ。せっかく教会にいるんだし、結婚式、挙げればよかったね","","",""
"ツカサ","","見たかったなあ、アイラの花嫁衣装","","",""
"ツカサ","","きっとキレイだっただろうな","","",""
"ツカサ","","みんなが、拍手で祝福してくれるんだ","","",""
"ツカサ","","第１ターミナルサービスのみんなや、俺の両親。あと、アイラがこれまで仕事で知り合った人たち。第３ターミナルサービスのアンディなんかも呼んで","","",""
"ツカサ","","それで、教会の神父様から、夫婦の誓いの言葉を聞いて","","",""
"ツカサ","","俺は君の顔を覆うレースをめくって、キスをするんだ","","",""
"ツカサ","","俺の憧れのキスは、やっぱり、そういうのだよ","","",""
"ツカサ","","あはは、人とギフティアじゃ、結婚するための法律なんてないんだけどさ","","",""
"ツカサ","","それでも俺は……君と……永遠の愛を……誓って……","","",""
"ツカサ","","っ……","","",""
"ツカサ","","いつも通りで、いなくちゃね……","","",""
"ツカサ","","アイラ、よく言ってたもんね。いつも通りがいいって","","",""
"ツカサ","","あと、これも言ってたっけ。俺には笑顔が似合うって","","",""
"ツカサ","","ねえ、アイラ……","","",""
"ツカサ","","俺、君と会えてよかった……","","",""
"","","その日、俺は夜通し、アイラに一方的に話し続けた。","","",""
"","","アイラはその間、一度も、返事をしなかったけど。","","",""
"","","その身体から温もりが消えることは、決してなかった。","","",""
"","","それから、どれぐらいの時間が過ぎただろう。","","",""
"","","数日は経った気がする。","","",""
"","","俺は、ずっとアイラを離さなかった。","","",""
"","","ひたすら、アイラに話し続けていた。","","",""
"","","食事もとらなかったけど、空腹なんて気にならなかった。","","",""
"","","少しでもアイラを離したら、このぬくもりさえも消えてしまうんじゃないか。そんな気がしたんだ。","","",""
"","","途中、何度か教会の管理人のおじいさんが様子を見に来て、“このままでは君も死んでしまう”と言われたような気がするけど。","","",""
"","","アイラの充電は、俺が携帯用充電装置で充電してあげていた。","","",""
"","","マーシャのときと違って、アイラは暴れ出すようなことはなかった。","","",""
"","","まるで赤ん坊みたいに、一日の大半を、俺の胸にしがみついたまま過ごした。","","",""
"","","アイラが喋ることはない。\n言葉にならない言葉を声に出すことはあるけど。","","",""
"","","表情も、変わらなかった。\nずっと、ぼんやりしたままだ。","","",""
"ツカサ","","そっか。じゃあ、こっちの子は？　なんていう名前？","","",""
"ツカサ","","あ、待った。当てようか","","",""
"ツカサ","","ずばり……チェルシーでしょ。どう、合ってる？","","",""
"ツカサ","","なんで分かったかって言うと、このページに名前が書いてあったからなんだけどね","","",""
"ツカサ","","へえ、チェルシーは、アイラの友達なんだ。はじめてできた友達？","","",""
"ツカサ","","チェルシーの飼っていた犬が、アイラに突進してきたのかあ。よく無事だったね","","",""
"ツカサ","","もしかして、アイラが犬を苦手なのって、それが原因だったりして？","","",""
"ツカサ","","あ、違うか。チェルシーと出会ったときにはもう、犬が怖いって書いてあるもんね","","",""
"ツカサ","","で、その犬とは仲直りできたの？　チェルシーに間に入ってもらって？　それならよかった","","",""
"ツカサ","","でもアイラって、今でも犬の近くにいくと、ガチガチになるよね？　小動物相手でも緊張しちゃうっていうか","","",""
"ツカサ","","いつも思ってたんだよね。アイラの方がよっぽど小動物っぽいって。あはは","","",""
"ツカサ","","…………","","",""
"","","ずっと、アイラの日記に書かれた過去の出来事を読みながら、傍らのアイラに語り続けていた。","","",""
"","","日記には、アイラが過ごした８１９２０時間の人生が書いてある。","","",""
"","","途中、３年間の空白があって、最後の方は俺との話ばっかりだけど。","","",""
"","","最初の６年で書かれた、いろんなギフティアたちとの出会いや、カヅキさんとのケンカについての記述。","","",""
"","","そこには、俺の知らないアイラがいた。","","",""
"ツカサ","","…………","","",""
"ツカサ","","ねえ、アイラ……","","",""
"アイラ","","…………","","",""
"","","アイラは、俺の肩に体重をもたせかけたまま、虚空を見つめている。\nその赤い瞳は、きっともう、なにも映していない。","","",""
"ツカサ","","返事、してほしいよ……","","",""
"ツカサ","","アイラ……笑ってよ……","","",""
"","","呼びかけても。","","",""
"","","反応はない。","","",""
"","","アイラはまだ、ここにいるのに。\nアイラはもう、ここにはいない。","","",""
"","","ふと、それに気付いてしまったら、涙が止まらなくなって。","","",""
"ツカサ","","……っ","","",""
"ツカサ","","ごめんね、アイラ……","","",""
"","","俺が謝っても、アイラは注意してくれなくて。\nたまらず、もう一度アイラを抱きしめた。","","",""
"アイラ","","…………","","",""
"ツカサ","","ここまで俺のワガママに付き合ってくれて、ありがとう","","",""
"","","別れは、辛くて悲しいことだけど。","","",""
"","","別れないことの方が、場合によっては辛いんだって、俺は知った。","","",""
"ツカサ","","帰ろう……","","",""
"ツカサ","","もう、帰ろう……","","",""
"","","身体にあまり力が入らない。","","",""
"","","それでも俺は、最後の気力を振り絞ると、アイラの身体を抱き上げた。","","",""
"","","そして、ヴァージンロードを、チャペルの出口へ向けて歩き出した。","","",""
"","","あれから、もう２年になる。","","",""
"","","俺は今でも第１ターミナルサービスで働いていて、カヅキさんやミチルからしょっちゅう怒られている。","","",""
"","","休日にはたまにこうして、この遊園地をひとりで訪れることにしている。","","",""
"","","今も同じ場所にある、彼女のお気に入りのベンチ。","","",""
"","","そこに、朝から夕方まで座って、周囲のお客さんたちの様子を眺めているんだ。","","",""
"","","気まぐれなのかなんなのか、カヅキさんも付き合ってくれることがあるけど、それは本当に稀だ。","","",""
"","","俺には今、新しいパートナーがいて、仕事も順調にこなしている。","","",""
"","","でもきっと、俺がターミナルサービスに入って最初の３ヶ月で感じたような、パートナーとの強い繋がり、恋い焦がれるほどの感情を抱くことは、今後、ないだろう。","","",""
"","","空が黄昏色に染まってきた。","","",""
"","","お客さんの中には、帰路につく人たちもいる。","","",""
"","","俺も今日はそろそろ帰ろうかな。\n手にしていた缶コーヒーを飲み干して、ベンチから立ち上がろうとしたら。","","",""
"","","目の前を、ひとりの女の子が横切った。","","",""
"アイラ","銀髪の女の子","待ってよ～","","",""
"ツカサ","","……！？","","",""
"","","彼女に、そっくりだった。","","",""
"","","あまりにも似ていて、いや、むしろまったく同じ顔だったから、俺はたまらず立ち上がって、その子を目で追い――。","","",""
"ツカサ","","アイラ！","","",""
"","","とっさに名前を呼んでいた。","","",""
"","","でも、俺の声が届いているはずなのに、その子はこっちを見ることもなく。","","",""
"そばかすの女の子","","ジェネットったら、遅いよ～！　早く早く！　置いてっちゃうよ～！","","",""
"アイラ","銀髪の女の子","やだやだ。クラーラのいじわる。置いてったら、パパとママに言いつけるから","","",""
"そばかすの女の子","","もう、しょうがないな～","","",""
"ツカサ","","…………","","",""
"","","俺は絶句し、彼女そっくりの銀髪の女の子と、一緒に手を繋いでいる別の女の子の姿を見送った。","","",""
"","","今の彼女が、何者なのか。","","",""
"","","ただの他人のそら似か。\nあるいは、ＯＳを入れ替えて別人格になった“彼女”なのか。","","",""
"ツカサ","","追いかけても、しょうがないか","","",""
"","","彼女はアイラじゃなかった。\n別の名前。別の性格。別の記憶だ。","","",""
"","","だから、追いかけちゃいけないんだ。","","",""
"","","ねえ、アイラ。","","",""
"","","俺は、君のことを、今でもはっきり覚えてるよ。","","",""
"","","みんなが忘れたとしても、俺だけは、覚えてるから。","","",""
"","","この想い出を胸に、これからも、生きていくから。","","",""
"ツカサ","","さてと。そろそろ帰るよ","","",""
"ツカサ","","また来るからね、アイラ","","",""
"","","空に向かってつぶやくと、俺は、そのベンチを後にした。","","",""
