"","","それで、俺もこの危機的状況に気付いた。\nまずい！　すごくまずいぞ！　完全に勘違いされてる！","","",""
"ツカサ","","誤解だよ！","","",""
"ミチル","","そうよ！　別にやましいことなんてなにもしてないから！","","",""
"アイラ","","大丈夫なので～！　ツカサとミチルはお似合いなので！","","",""
"","","なんてことだ……。","","",""
"","","逃げるように走り去るアイラの背中を見送りながら、俺はがっくりとその場に膝を突いた。","","",""
"","","終わった。","","",""
"","","俺の人生、終わった……。","","",""
"","","さよなら、アイラ……。","","",""
"","","元気で……。","","",""
"ミチル","","まずい！　追いかけないと！　ツカサ！","","",""
"ミチル","","なにボーッとしてんの！？　しっかりしなさいよ！","","",""
"","","その後、ミチルから蹴り飛ばすような勢いで発破をかけられ、俺は慌ててアイラを追いかけた。","","",""
"","","結局、アイラに追いついて話を聞いてもらうよう頼んだのは、ミチルの指示を受けたザックだったわけだけど。","","",""
"","","ミチルの計らいで、俺とアイラは会社近くのコーヒーショップで合流した。","","",""
"","","その上で、ミチルは、アイラの勘違いだっていうことを必死に説明してくれた。","","",""
"","","なにからなにまでやらせちゃって、ミチルには感謝の言葉しかない……。","","",""
"ミチル","","というわけなの。アイラ、分かってくれた？","","",""
"アイラ","","うん……","","",""
"ミチル","","はあ～、誤解が解けてよかった","","",""
"アイラ","","早とちりして、ごめんなさい","","",""
"ツカサ","","いや、元はと言えば、俺が不甲斐ないせいだし","","",""
"アイラ","","…………","","",""
"ツカサ","","…………","","",""
"ミチル","","って、黙り込まないでよ。せっかくだし、お互いにじっくり話し合ったら？","","",""
"アイラ","","…………","","",""
"","","ミチルにそう促されても、アイラは困ったような顔をしたまま、口を開こうとしない。","","",""
"ミチル","","アイラ、まだ無理そう？","","",""
"アイラ","","…………","","",""
"アイラ","","あのっ……、ツカサ","","",""
"ツカサ","","な、なに？","","",""
"アイラ","","…………私、あの","","",""
"アイラ","","この前の、カーニバルでのことだけど","","",""
"ツカサ","","うん","","",""
"アイラ","","あのときは、断っちゃったけど","","",""
"ツカサ","","うん","","",""
"アイラ","","ちゃんと、考えたいので","","",""
"ツカサ","","うん","","",""
"アイラ","","もうちょっとだけ、時間、ほしい","","",""
"ツカサ","","……！","","",""
"ツカサ","","もちろんだよ！","","",""
"ツカサ","","ただ、アイラがどんな答えを出したとしても、ずっと君のパートナーでだけは、いさせてほしい。いいかな？","","",""
"アイラ","","…………","","",""
"","","アイラは、やっぱり困った顔をしたまま、否定も肯定もしなかったけど。","","",""
"","","俺は、少しだけ、ホッとしていた。","","",""
"","","アイラに嫌われたわけじゃなかったんだ。","","",""
"","","よかった。","","",""
"","","よかったぁ……。","","",""
"","","引き続き、俺とアイラは部屋を別々にして過ごすことになった。","","",""
"","","アイラのことは、ミチルとエルさんとで見てくれている。","","",""
"","","俺はザックの面倒くさそうな視線をスルーして、とにかく落ち着かない日々を送っていた。","","",""
"","","アイラは、もう一度、答えを出してくれると言ってくれた。\nでもそれがいつなのかは、言ってなかった。","","",""
"","","だから、待つことしかできない。","","",""
"","","朝、寮を出るときは、アイラを含めた女性陣３人と時間を合わせて、一緒に通勤することにしていた。","","",""
"","","そうすべきだと言ってくれたのは、ミチルだ。","","",""
"","","そのおかげもあって――。","","",""
"ツカサ","","おはよう、アイラ","","",""
"アイラ","","あ……","","",""
"アイラ","","……うん。おはよう、ツカサ","","",""
"","","そうやって、ぎこちなくだけど、挨拶を交わすことはできるようになった。","","",""
"アイラ","","ツカサ、はい、お茶","","",""
"ツカサ","","ありがとう。今日のお茶、なに？","","",""
"アイラ","","……カルダモン。課長が、胃の調子が悪そうなので","","",""
"ツカサ","","そっか","","",""
"","","会社でも、軽い世間話ができるぐらいには、関係は戻ってきていた。","","",""
"","","それに、仕事については今も俺とアイラはパートナーで。\nふたりで決めた役割分担も、臨機応変に続けている。","","",""
"","","書類作成中に、必要な追加書類を探そうとしたら、アイラがそっと差し出してくれたり。","","",""
"","","外回りも、ふたりで変わらず回っていた。","","",""
"","","後は、アイラがいつ答えを出すか。\nそれだけだった。","","",""
"","","帰りは、アイラとは別々に帰ることにしていた。","","",""
"","","俺はひとりで考えたいこともあって、ここ数日は残業するようにしていたし、ザックをそれに付き合わせるわけにもいかない。","","",""
"","","会社から寮まで、１５分くらいの距離をひとりで歩いて帰ってくると、寮のすぐ横にある小さな公園に、誰かがうずくまっているのが見えた。","","",""
"","","暗いから、最初は誰か分からなかったけど。","","",""
"","","少し目を凝らしてみたら、相手は知った顔だった。","","",""
"ツカサ","","ミチル？","","",""
"ミチル","","……っ！？","","",""
"ミチル","","あ……ツカサ……","","",""
"","","俺はミチルのところへと歩み寄った。","","",""
"ツカサ","","こんなところでなにしてるの？","","",""
"ミチル","","…………ぐすっ","","",""
"","","もしかして、泣いてた？","","",""
"ツカサ","","なにかあった？","","",""
"ミチル","","……アイラの寿命のこと、いつから知ってたの？","","",""
"","","その一言で、全部理解した。","","",""
"","","ミチルは、知らなかったんだっけ。","","",""
"","","考えてみれば、アイラの寿命のことについて最近まで知らされていなかったのは、俺と、ミチルだけ、なんだよな……。","","",""
"ツカサ","","…………","","",""
"ミチル","","いつからよ？","","",""
"ツカサ","","つい、最近だよ","","",""
"ミチル","","……っ","","",""
"ミチル","","私……なんにも知らなかった……！","","",""
"ミチル","","それなのに、アイラにもあんたにも、偉そうなことばっかり言ってた","","",""
"ミチル","","ごめん。本当に、ごめん……！","","",""
"ミチル","","仕事で、慣れてるはずなのにね。こんな……ぐすっ","","",""
"ミチル","","寿命のこと、最近知ったって言ったわよね","","",""
"ミチル","","……それ、告白する前？　後？","","",""
"ツカサ","","前","","",""
"ミチル","","じゃあ、知ってたのに告白したの！？","","",""
"ミチル","","あんた、この仕事してなに見てきたのよ！？　別れるしかないのよ！？　なのに、なんで！？　なにがしたいわけ！？","","",""
"ツカサ","","俺は……","","",""
"ツカサ","","アイラとの想い出を作りたい。アイラに、想い出を作ってほしい","","",""
"ミチル","","……フラれたのに？","","",""
"ツカサ","","それでも、なにかしてあげたいんだ","","",""
"ミチル","","あんたがやろうとしてるのは、すごく辛いことなのよ！？　いい結末なんて待ってないのよ！？","","",""
"ミチル","","それでも、逃げずに向き合えるの！？","","",""
"ミチル","","私は……っ","","",""
"ミチル","","私は、父さんのとき、逃げ出した。受け止めきれなかった。そのせいで、たくさんの人を傷つけたわ","","",""
"ミチル","","あんたは、ちゃんと最後まで責任取れる！？","","",""
"ツカサ","","ああ","","",""
"","","不思議と、心は凪いでいた。","","",""
"","","なんの迷いも、なかった。\nそこだけは、迷いたくなかった。","","",""
"ツカサ","","俺は、最後の瞬間まで、アイラのパートナーでいるって、決めたんだ","","",""
"ミチル","","……！","","",""
"ミチル","","責任の意味、分かって……言ってるの？","","",""
"ツカサ","","…………","","",""
"","","俺は、まっすぐにミチルの目を見つめ返した。","","",""
"","","それで、ミチルなら分かってくれる。そう思ったから。","","",""
"ミチル","","……そっか。あんたは、あのときの私とは違うのね","","",""
"ツカサ","","ミチル……","","",""
"","","ミチルはそこで、ゴシゴシと涙を拭いた。","","",""
"ミチル","","あー！　もう！","","",""
"ツカサ","","！？","","",""
"ミチル","","これだから素人は！","","",""
"ツカサ","","な、なんの話？","","",""
"","","また、この前みたいに長々としたお説教が始まるのかな……ってビクビクしちゃったけど。","","",""
"","","そうじゃなかった。","","",""
"ミチル","","あんたがどうしようもないくらい恋愛初心者ってこと","","",""
"ツカサ","","う……","","",""
"ミチル","","だから、私があんたたちの恋、応援してあげるわよ","","",""
"ミチル","","感謝しなさいよね","","",""
"ツカサ","","え……","","",""
"","","応援……か。","","",""
"ツカサ","","……ありがとう。頼もしいよ","","",""
"ミチル","","…………","","",""
"ミチル","","前も話したと思うけど、アイラはね、あんたの笑顔がずっと気になってたんだって","","",""
"ツカサ","","うん……","","",""
"ミチル","","あんた、自分の悲しい気持ちを、周りに悟られないようにするために、無理して笑うでしょ","","",""
"ツカサ","","…………","","",""
"ミチル","","アイラは最初、あんたにそんな笑顔、させたくなかったんだって。それで、なんとか役に立とうって頑張ってたみたい","","",""
"ミチル","","でも、一緒に遊園地デートに行ったときぐらいから、気持ちが変わってきたって","","",""
"ミチル","","あんたのことを考えると、ドキドキと、モヤモヤが溢れてくるようになっちゃったって","","",""
"ミチル","","それを言葉でうまく説明できなくて、困るって","","",""
"ツカサ","","アイラが……","","",""
"ミチル","","そんなの、完全に恋心でしょ？","","",""
"ツカサ","","はあ……","","",""
"","","アイラも、俺のことを……。","","",""
"ミチル","","あ、これ教えたの、特別だからね","","",""
"ツカサ","","う、うん","","",""
"ミチル","","だから私、そのこと、アイラにはっきり言ってあげたのよ。アイラは恋してるんだってね","","",""
"ミチル","","そしたら、あの子、なんて答えたと思う？","","",""
"ツカサ","","…………","","",""
"ミチル","","はあ……","","",""
"ミチル","","“ツカサからは離れる”だって","","",""
"ツカサ","","……っ","","",""
"ミチル","","残り時間のことを考えたら、自分のためにも、ツカサのためにも、それが一番いいって","","",""
"ミチル","","私、なにも言えなかった……","","",""
"ミチル","","なにを言っても、無責任な言葉にしかならないような気がして……","","",""
"ツカサ","","…………","","",""
"ミチル","","ねえ、ツカサ。あんたとアイラは、両想いよ","","",""
"ミチル","","それだけは、間違いないから","","",""
"ミチル","","だから、あんただけは、迷わないでね","","",""
"ツカサ","","……ありがとう","","",""
"","","ミチルはもうしばらく外で風に当たっていたいというので、俺はひとりで寮に戻った。","","",""
"","","もし、途中の廊下でばったりアイラと顔を合わせたら……。","","",""
"","","そのときは、改めて気持ちを伝えるべきなのかな。","","",""
"","","ミチルが話した通りなら、アイラは今まさに、俺から離れていこうとしてる。それを引き留めるタイミングは、今しかないんじゃないか？","","",""
"","","そんなことを考えながら部屋の前に辿り着いたとき、奥のアイラの部屋に誰かが入っていくのが見えた。","","",""
"","","暗くてよく見えなかったけど、アイラとは身長が違っていた。エルさんほどの髪のボリュームもなかったように見えた。","","",""
"","","じゃあ、一体誰が？","","",""
"","","気になった俺は、アイラがいるはずのその部屋のドアをノックし、中へと入った。","","",""
"ツカサ","","アイラ？","","",""
"","","部屋の中をのぞき込んでみたけど、照明は点いていなかった。","","",""
"","","誰もいないのかと思ったら、人影があった。\nキッチンに立ち、手にしたマグカップをしげしげと眺めている。","","",""
"ツカサ","","カヅキさん……？","","",""
"カヅキ","","おう。ツカサか","","",""
"ツカサ","","なんでここに？","","",""
"","","カヅキさんはこの寮では生活していない。\nコンスタンスと一緒に、マンションを借りているはずだ。","","",""
"","","ここにいるはずがないんだけど……。","","",""
"カヅキ","","ちょうどよかった。お前に話がある","","",""
"ツカサ","","俺に、ですか……？","","",""
"","","と、そのとき玄関のドアが開いて、アイラが入ってきた。","","",""
"アイラ","","……！","","",""
"ツカサ","","アイラ……どうして","","",""
"アイラ","","カヅキに呼ばれて……","","",""
"","","アイラも、どうして呼ばれたのかよく理解できていない様子だった。","","",""
"","","それで、問いかけるような視線をカヅキさんに送ったら。","","",""
"カヅキ","","お前ら、今日をもってパートナー解消な","","",""
"ツカサ","","……はあ","","",""
"","","最初、なんて言われたのか、とっさに理解できなかった。","","",""
"ツカサ","","へ！？","","",""
"カヅキ","","聞こえなかったか？　パートナー解消だ","","",""
"ツカサ","","そんな！　どうして急に！？　理由を教えてください！","","",""
"カヅキ","","それはあれだ。……社内恋愛は禁止なんだよ","","",""
"ツカサ","","ええ！？　そんなこと、今まで一言も言ってなかったじゃないですか！","","",""
"カヅキ","","とにかく！　アイラは私が預かる。ツカサは明日からコンスタンスと組め。いいな","","",""
"","","それってつまり、俺とカヅキさんとで、パートナーであるマークスマンを交代するっていうこと！？","","",""
"ツカサ","","でも！","","",""
"アイラ","","分かった","","",""
"ツカサ","","……！","","",""
"","","アイラが……静かに、答えた。","","",""
"アイラ","","分かったので","","",""
"ツカサ","","アイラ……","","",""
"","","分かったって、それ……。","","",""
"","","納得した、っていうこと？","","",""
"","","アイラはもう、俺と、パートナーでもいたくないって、そういうことなの？","","",""
"ミチル","","残り時間のことを考えたら、自分のためにも、ツカサのためにも、それが一番いいって","","",""
"ツカサ","","…………","","",""
"","","俺には、引き留めることは許されないの？","","",""
"","","カーニバルの会場で告白を断られたときよりも、悔しくて、悲しかった。","","",""
